"PacFIN_Species_Code","Institution","Year","Sample_ID","Year_Month_Code","Project_ID","CDFW_Vessel_Number","Sample_Number","Port","Capture_Date","Vessel","Fork_Length_mm","Carcass_Fork_Length_mm","Sex","Maturity","Otoliths_Retained","Fin_Clip_Retained","Comments","CRFS_District","RecFIN_Species_Code","Species_Name","Scientific_Name","MANAGEMENT_PLAN_ID","FISHERY_MANAGEMENT_PLAN","SPECIES_GROUP_ID","SPECIES_GROUP_NAME","STOCK_COMPLEX_ID","STOCK_COMPLEX_NAME"
"COPP","NMFS","2022","202210-1012-26871-COPP-545","202210","1012","26871","545","Santa Cruz",2022-10-01,"Legacy",430,NA,"M","1","Yes","Yes","ripe testes , S","District 3 - Central",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202207-1012-29746-COPP-100","202207","1012","29746","100","Emeryville",2022-07-12,"Sea Wolf",415,NA,"F","1","Yes","Yes","not recently spent, with REL; COLLECTION DATE ESTIMATED BETWEEN 7/12-28/2022 , S5","District 4 - San Francisco",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202207-1012-29746-COPP-99","202207","1012","29746","99","Emeryville",2022-07-12,"Sea Wolf",351,NA,"M","1","Yes","Yes","COLLECTION DATE ESTIMATED BETWEEN 7/12-28/2022 , S","District 4 - San Francisco",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202207-1012-29746-COPP-97","202207","1012","29746","97","Emeryville",2022-07-12,"Sea Wolf",375,NA,"M","1","Yes","Yes","COLLECTION DATE ESTIMATED BETWEEN 7/12-28/2022 , S","District 4 - San Francisco",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202207-1012-28054-COPP-76","202207","1012","28054","76","Channel Islands",2022-07-09,"Mirage",360,NA,"F","1","Yes","Yes","not recently spent , S5","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202206-1012-28054-COPP-63","202206","1012","28054","63","Channel Islands",2022-06-14,"Mirage",390,NA,"M","1","Yes","Yes",", S","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202208-1012-26871-COPP-525","202208","1012","26871","525","Santa Cruz",2022-08-27,"Legacy",480,NA,"F","1","Yes","Yes",", S7","District 3 - Central",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","UCSB","2024","202408-1012-28054-COPP-521","202408","1012","28054","521","Channel Islands",2024-08-30,"Mirage",459,NA,"F","1","Yes","Yes",NA,"District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202212-1012-28054-COPP-728","202212","1012","28054","728","Channel Islands",2022-12-04,"Mirage",360,NA,"M","1","Yes","No","ripe testes , S","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202212-1012-12758-COPP-891","202212","1012","12758","891","Santa Barbara",2022-12-19,"Coral Sea",410,NA,"M","1","Yes","No",", S","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202212-1012-28054-COPP-730","202212","1012","28054","730","Channel Islands",2022-12-04,"Mirage",400,NA,"M","1","Yes","No","ripe testes , S","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2023","202306-1012-28054-COPP-353","202306","1012","28054","353","Channel Islands",2023-06-16,"Mirage",393,NA,"M","1","Yes","No","Dave & Neosha assigned sample # 202 , S","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","MLML","2024","202405-1012-73873-COPP-107","202405","1012","73873","107","Moss Landing",2024-05-11,"Last Meal",328,NA,"F","0","Yes","No",NA,"District 3 - Central",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","CP","2024","202407-1012-02214-COPP-106","202407","1012","02214","106","Avila Beach",2024-07-05,"Patriot",470,NA,"M","1","Yes","No",NA,"District 3 - Central",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202208-1012-29746-COPP-317","202208","1012","29746","317","Emeryville",2022-08-06,"Sea Wolf",350,NA,"M","1","Yes","Yes",", S","District 4 - San Francisco",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202208-1012-29746-COPP-318","202208","1012","29746","318","Emeryville",2022-08-06,"Sea Wolf",394,NA,"F","1","Yes","Yes",", S7","District 4 - San Francisco",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202209-1012-28054-COPP-400","202209","1012","28054","400","Channel Islands",2022-09-04,"Mirage",436,NA,"M","1","Yes","Yes","ripe testes , S","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202211-1012-12758-COPP-683","202211","1012","12758","683","Santa Barbara",2022-11-22,"Coral Sea",300,NA,"M","1","Yes","No",", S","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202208-1012-26871-COPP-522","202208","1012","26871","522","Santa Cruz",2022-08-17,"Legacy",270,NA,"F","1","Yes","Yes",", S7","District 3 - Central",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202206-1012-26871-COPP-591","202206","1012","26871","591","Santa Cruz",2022-06-01,"Legacy",NA,416,"F","1","Yes","Yes","no day of capture, collected througout June , S7","District 3 - Central",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202208-1012-37022-COPP-430","202208","1012","37022","430","Santa Barbara",2022-08-26,"Stardust",354,NA,"F","1","Yes","Yes",", S7","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","UCSB","2023","202308-1012-12758-COPP-121","202308","1012","12758","121","Santa Barbara",2023-08-10,"Coral Sea",355,NA,"M","1","Yes","No",NA,"District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202211-1012-26871-COPP-783","202211","1012","26871","783","Santa Cruz",2022-11-06,"Legacy",430,NA,"M","1","Yes","No","ripe testes , S","District 3 - Central",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202206-1012-28054-COPP-56","202206","1012","28054","56","Channel Islands",2022-06-27,"Mirage",419,NA,"M","1","Yes","Yes",", S","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2023","202307-1012-28054-COPP-476","202307","1012","28054","476","Channel Islands",2023-07-13,"Mirage",394,NA,"F","1","Yes","No","Dave & Neosha assigned sample # 325 , S7","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2024","202404-1012-28054-COPP-19","202404","1012","28054","19","Channel Islands",2024-04-01,"Mirage",431,NA,"F","1","Yes","No","STAGE 5","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202207-1012-28054-COPP-179","202207","1012","28054","179","Channel Islands",2022-07-26,"Mirage",434,NA,"M","1","Yes","Yes",", S","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","UCSB","2023","202308-1012-12758-COPP-169","202308","1012","12758","169","Santa Barbara",2023-08-09,"Coral Sea",409,NA,"F","1","Yes","No",NA,"District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202212-1012-28054-COPP-868","202212","1012","28054","868","Channel Islands",2022-12-27,"Mirage",385,NA,"F","1","Yes","No",", S2","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202212-1012-28054-COPP-867","202212","1012","28054","867","Channel Islands",2022-12-27,"Mirage",428,NA,"F","1","Yes","No",", S2","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202207-1012-28054-COPP-180","202207","1012","28054","180","Channel Islands",2022-07-26,"Mirage",379,NA,"M","1","Yes","Yes",", S","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202207-1012-12758-COPP-156","202207","1012","12758","156","Santa Barbara",2022-07-09,"Coral Sea",469,NA,"F","1","Yes","Yes",", S7","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202208-1012-29746-COPP-322","202208","1012","29746","322","Emeryville",2022-08-07,"Sea Wolf",335,NA,"M","1","Yes","Yes",", S","District 4 - San Francisco",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","UCSB","2023","202305-1012-12758-COPP-28","202305","1012","12758","28","Santa Barbara",2023-05-31,"Coral Sea",389,NA,"M","1","Yes","No",NA,"District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202209-1012-37022-COPP-513","202209","1012","37022","513","Santa Barbara",2022-09-30,"Stardust",353,NA,"M","1","Yes","Yes",", S","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202211-1012-12758-COPP-676","202211","1012","12758","676","Santa Barbara",2022-11-22,"Coral Sea",355,NA,"F","1","Yes","No","very early 2 , S2-","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202212-1012-26871-COPP-797","202212","1012","26871","797","Santa Cruz",2022-12-26,"Legacy",336,NA,"F","1","Yes","No",", S2-","District 3 - Central",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","UCSB","2023","202305-1012-12758-COPP-19","202305","1012","12758","19","Santa Barbara",2023-05-31,"Coral Sea",336,NA,"M","0","Yes","No",NA,"District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202212-1012-37022-COPP-877","202212","1012","37022","877","Santa Barbara",2022-12-16,"Stardust",389,NA,"F","1","Yes","No",", S3","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202209-1012-37022-COPP-514","202209","1012","37022","514","Santa Barbara",2022-09-30,"Stardust",360,NA,"F","1","Yes","Yes",", S7","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","UCSB","2023","202308-1012-12758-COPP-167","202308","1012","12758","167","Santa Barbara",2023-08-09,"Coral Sea",359,NA,"M","1","Yes","No",NA,"District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202211-1012-12758-COPP-757","202211","1012","12758","757","Santa Barbara",2022-11-04,"Coral Sea",464,NA,"F","1","Yes","No",", S2-","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202211-1012-12758-COPP-761","202211","1012","12758","761","Santa Barbara",2022-11-04,"Coral Sea",437,NA,"F","1","Yes","No",", S2-","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202210-1012-28054-COPP-800","202210","1012","28054","800","Channel Islands",2022-10-24,"Mirage",355,NA,"F","1","Yes","No","no boat name on tag from San Pedro could also be Amigo? , S7","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","UCSB","2024","202406-1012-12758-COPP-232","202406","1012","12758","232","Santa Barbara",2024-06-19,"Coral Sea",346,NA,"M","0","Yes","No",NA,"District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202206-1012-28054-COPP-62","202206","1012","28054","62","Channel Islands",2022-06-14,"Mirage",413,NA,"F","1","Yes","Yes","not recently spent with REL , S5","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202208-1012-37022-COPP-426","202208","1012","37022","426","Santa Barbara",2022-08-26,"Stardust",384,NA,"M","1","Yes","Yes",", S","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2023","202307-1012-28054-COPP-497","202307","1012","28054","497","Channel Islands",2023-07-28,"Mirage",300,NA,"M","0","Yes","No","Dave & Neosha assigned sample # 346 , S","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202206-1012-12758-COPP-39","202206","1012","12758","39","Santa Barbara",2022-06-24,"Coral Sea",352,NA,"M","1","Yes","Yes","Individually tagged and measured on boat , S","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202212-1012-12758-COPP-889","202212","1012","12758","889","Santa Barbara",2022-12-19,"Coral Sea",330,NA,"F","1","Yes","No",", S2","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202206-1012-28054-COPP-52","202206","1012","28054","52","Channel Islands",2022-06-27,"Mirage",388,NA,"M","1","Yes","Yes",", S","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202207-1012-12758-COPP-199","202207","1012","12758","199","Santa Barbara",2022-07-25,"Coral Sea",455,NA,"F","1","Yes","Yes",", S7","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202211-1012-28054-COPP-823","202211","1012","28054","823","Channel Islands",2022-11-19,"Mirage",341,NA,"M","1","Yes","No",", S","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","UCSB","2024","202406-1012-28054-COPP-269","202406","1012","28054","269","Channel Islands",2024-06-09,"Mirage",300,NA,"M","0","Yes","No",NA,"District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","SIO","2023","202309-1012-28054-COPP-453","202309","1012","28054","453","Channel Islands",2023-09-01,"Mirage",396,NA,"U","UNK","Yes","No",NA,"District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","UCSB","2024","202408-1012-28054-COPP-499","202408","1012","28054","499","Channel Islands",2024-08-30,"Mirage",352,NA,"M","1","Yes","Yes",NA,"District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202211-1012-28054-COPP-826","202211","1012","28054","826","Channel Islands",2022-11-19,"Mirage",418,NA,"M","1","Yes","No",", S","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202207-1012-29746-COPP-98","202207","1012","29746","98","Emeryville",2022-07-12,"Sea Wolf",370,NA,"F","1","Yes","Yes","very degraded REL; COLLECTION DATE ESTIMATED BETWEEN 7/12-28/2022 , S7","District 4 - San Francisco",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2023","202304-1012-37022-COPP-156","202304","1012","37022","156","Santa Barbara",2023-04-27,"Stardust",416,NA,"F","1","Yes","No","Dave & Neosha assigned sample # 5 , S","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202211-1012-12758-COPP-762","202211","1012","12758","762","Santa Barbara",2022-11-04,"Coral Sea",460,NA,"F","1","Yes","No",", S2-","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202208-1012-26871-COPP-524","202208","1012","26871","524","Santa Cruz",2022-08-20,"Legacy",290,NA,"M","1","Yes","Yes",", S","District 3 - Central",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","UCSB","2024","202408-1012-28054-COPP-508","202408","1012","28054","508","Channel Islands",2024-08-30,"Mirage",397,NA,"M","1","Yes","Yes",NA,"District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202206-1012-28054-COPP-50","202206","1012","28054","50","Channel Islands",2022-06-27,"Mirage",408,NA,"F","1","Yes","Yes","length on tag smeared not clear, not recently spent with REL , S5","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202208-1012-29746-COPP-354","202208","1012","29746","354","Emeryville",2022-08-01,"Sea Wolf",343,NA,"M","1","Yes","Yes","caught in august, day of capture unknown, whole fish, REL , S","District 4 - San Francisco",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2023","202307-1012-28054-COPP-493","202307","1012","28054","493","Channel Islands",2023-07-28,"Mirage",406,NA,"F","1","Yes","No","Dave & Neosha assigned sample # 342 , S7","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2023","202304-1012-28054-COPP-240","202304","1012","28054","240","Channel Islands",2023-04-29,"Mirage",406,NA,"M","1","Yes","No","Dave & Neosha assigned sample # 89 , S","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202207-1012-37022-COPP-418","202207","1012","37022","418","Santa Barbara",2022-07-14,"Stardust",405,NA,"F","1","Yes","Yes",", S7","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202207-1012-28054-COPP-178","202207","1012","28054","178","Channel Islands",2022-07-26,"Mirage",445,NA,"M","1","Yes","Yes",", S","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202207-1012-28054-COPP-72","202207","1012","28054","72","Channel Islands",2022-07-09,"Mirage",375,NA,"M","1","Yes","Yes",", S","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202210-1012-26871-COPP-557","202210","1012","26871","557","Santa Cruz",2022-10-01,"Legacy",NA,432,"M","1","Yes","Yes","no tag, date uncertain may be late Sept or early Oct, ripe testes , S","District 3 - Central",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202209-1012-37022-COPP-515","202209","1012","37022","515","Santa Barbara",2022-09-30,"Stardust",387,NA,"F","1","Yes","Yes",", S7","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202209-1012-37022-COPP-561","202209","1012","37022","561","Santa Barbara",2022-09-09,"Stardust",536,NA,"F","1","Yes","Yes",", S7","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","UCSB","2023","202305-1012-12758-COPP-51","202305","1012","12758","51","Santa Barbara",2023-05-31,"Coral Sea",455,NA,"F","1","Yes","No",NA,"District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202207-1012-28054-COPP-77","202207","1012","28054","77","Channel Islands",2022-07-09,"Mirage",380,NA,"M","1","Yes","Yes",", S","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202210-1012-28054-COPP-808","202210","1012","28054","808","Channel Islands",2022-10-24,"Mirage",352,NA,"F","1","Yes","No","no boat name on tag from San Pedro could also be Amigo? , S7+","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2023","202307-1012-28054-COPP-485","202307","1012","28054","485","Channel Islands",2023-07-28,"Mirage",358,NA,"F","1","Yes","No","Dave & Neosha assigned sample # 334 , S7","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","UCSB","2024","202409-1012-12758-COPP-596","202409","1012","12758","596","Santa Barbara",2024-09-28,"Coral Sea",348,NA,"F","1","Yes","Yes",NA,"District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","UCSB","2024","202409-1012-12758-COPP-597","202409","1012","12758","597","Santa Barbara",2024-09-28,"Coral Sea",364,NA,"M","1","Yes","Yes",NA,"District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202211-1012-37022-COPP-673","202211","1012","37022","673","Santa Barbara",2022-11-22,"Stardust",463,NA,"F","1","Yes","No","very early 2 , S2-","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202212-1012-26871-COPP-795","202212","1012","26871","795","Santa Cruz",2022-12-24,"Legacy",444,NA,"F","1","Yes","No",", S2-","District 3 - Central",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202208-1012-37022-COPP-439","202208","1012","37022","439","Santa Barbara",2022-08-27,"Stardust",496,NA,"F","1","Yes","Yes",", S7","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202206-1012-28054-COPP-57","202206","1012","28054","57","Channel Islands",2022-06-27,"Mirage",364,NA,"F","1","Yes","Yes","repoduced this past season transitioning from 5 to 7 , S7","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202207-1012-29746-COPP-94","202207","1012","29746","94","Emeryville",2022-07-12,"Sea Wolf",311,NA,"F","1","Yes","Yes","not recently spent, with REL; COLLECTION DATE ESTIMATED BETWEEN 7/12-28/2022 , S5","District 4 - San Francisco",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202212-1012-28054-COPP-865","202212","1012","28054","865","Channel Islands",2022-12-27,"Mirage",358,NA,"M","1","Yes","No",", S","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","UCSB","2023","202308-1012-12758-COPP-150","202308","1012","12758","150","Santa Barbara",2023-08-09,"Coral Sea",346,NA,"F","1","Yes","No",NA,"District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202211-1012-12758-COPP-763","202211","1012","12758","763","Santa Barbara",2022-11-04,"Coral Sea",426,NA,"F","1","Yes","No",", S2-","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202210-1012-28054-COPP-803","202210","1012","28054","803","Channel Islands",2022-10-24,"Mirage",347,NA,"F","1","Yes","No","no boat name on tag from San Pedro could also be Amigo? , S7","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
"COPP","NMFS","2022","202209-1012-37022-COPP-564","202209","1012","37022","564","Santa Barbara",2022-09-09,"Stardust",386,NA,"M","1","Yes","Yes",", S","District 2 - Channel",8826010108,"Copper Rockfish","Sebastes caurinus",2,"Groundfish",15,"Rockfish",4,"Nearshore Deep Demersal"
